"v","k","knn","lcl","cc","bc","kcore","Freq","dynamics","N","M"
46825,13,117.461538461538,0,0.28234437337724,1.09068682812648e-07,13,1,"mutualistic",89171,3329970
46846,9,560.333333333333,0.111111111111111,0.309732054158822,2.86944807251683e-07,9,1,"genereg",89171,3329970
46889,16,163.875,0,0.293424680974287,1.34285050858728e-07,16,1,"mutualistic",89171,3329970
46895,23,159.782608695652,0.00395256916996047,0.299270366964472,5.46002114383942e-07,22,1,"doublewell",89171,3329970
46910,17,386.705882352941,0.0661764705882353,0.307770364720135,1.06432320071886e-06,16,1,"doublewell",89171,3329970
46928,22,147.136363636364,0,0.297127357909012,6.75193482422293e-07,21,1,"SIS",89171,3329970
46935,18,258.666666666667,0,0.307540024694253,7.46584687769533e-07,17,1,"SIS",89171,3329970
46976,9,58,0,0.277103603869568,3.81268110596761e-08,9,1,"genereg",89171,3329970
47011,24,169.291666666667,0,0.29344978740769,2.11649048236171e-06,21,1,"genereg",89171,3329970
47013,36,280.472222222222,0.00476190476190476,0.32306098197206,4.07572064562033e-06,28,1,"doublewell",89171,3329970
47053,11,404.545454545455,0,0.302883113001182,1.91605728471685e-07,11,1,"genereg",89171,3329970
47054,57,238.508771929825,0,0.300279164996952,1.72823908171794e-06,57,1,"genereg",89171,3329970
47111,31,187.774193548387,0,0.303178666993067,1.54646155074434e-06,29,1,"doublewell",89171,3329970
47114,24,238.041666666667,0.0072463768115942,0.31463140103948,2.43680668175005e-06,21,1,"mutualistic",89171,3329970
47134,14,187.214285714286,0,0.293218198797796,1.64986234740317e-07,14,1,"mutualistic",89171,3329970
47139,3,95,0,0.272830466935713,4.95699776725401e-09,3,1,"genereg",89171,3329970
47227,32,313.90625,0.0100806451612903,0.325057141086537,4.05062555769889e-06,24,1,"mutualistic",89171,3329970
47229,14,155.142857142857,0,0.287426346394358,1.90927149465331e-07,14,1,"doublewell",89171,3329970
47245,28,72.0357142857143,0,0.288695640912741,7.21893582827543e-07,24,1,"SIS",89171,3329970
47247,214,303.443925233645,0.00482646658768812,0.334290555738836,1.26640075632048e-05,108,1,"genereg",89171,3329970
47255,34,383.470588235294,0.0053475935828877,0.326737752372577,2.11362921415627e-06,30,1,"doublewell",89171,3329970
47269,44,389.295454545455,0.00528541226215645,0.311721090551883,9.23200377221434e-07,44,1,"mutualistic",89171,3329970
47270,11,243.454545454545,0,0.281791176842371,4.25675283675407e-08,11,1,"doublewell",89171,3329970
47274,10,598.2,0,0.298987392703863,4.7083597901868e-07,10,1,"doublewell",89171,3329970
47284,42,125.738095238095,0,0.298467995943218,2.00203039154698e-06,38,1,"genereg",89171,3329970
