"v","k","knn","lcl","cc","bc","kcore","Freq","dynamics","N","M"
72,9,10,0.0277777777777778,0.278661087866109,0.00940750377362728,2,1,"SIS",1000,1996
72,9,10,0.0277777777777778,0.278661087866109,0.00940750377362728,2,1,"mutualistic",1000,1996
72,9,10,0.0277777777777778,0.278661087866109,0.00940750377362728,2,2,"genereg",1000,1996
73,3,15,0,0.259547934528449,0.000504992373828235,2,1,"genereg",1000,1996
74,5,25.4,0.1,0.296703296703297,0.00365846793209994,2,1,"mutualistic",1000,1996
74,5,25.4,0.1,0.296703296703297,0.00365846793209994,2,1,"SIS",1000,1996
74,5,25.4,0.1,0.296703296703297,0.00365846793209994,2,2,"genereg",1000,1996
75,14,6.57142857142857,0.021978021978022,0.279440559440559,0.0127688857338861,2,1,"SIS",1000,1996
76,5,4.8,0.1,0.239281437125749,0.00117113863447547,2,1,"SIS",1000,1996
77,4,6,0,0.249937453089817,0.000897008401268364,2,1,"mutualistic",1000,1996
78,13,11.9230769230769,0.0641025641025641,0.300994275384152,0.0139618690134478,2,1,"SIS",1000,1996
79,5,16.4,0,0.281329203041397,0.00350723810538625,2,3,"mutualistic",1000,1996
79,5,16.4,0,0.281329203041397,0.00350723810538625,2,1,"genereg",1000,1996
80,9,10.8888888888889,0.0555555555555556,0.287234042553192,0.00728272666717061,2,2,"genereg",1000,1996
81,3,13.6666666666667,0.333333333333333,0.250187828700225,0.000510706505988281,2,1,"SIS",1000,1996
81,3,13.6666666666667,0.333333333333333,0.250187828700225,0.000510706505988281,2,2,"mutualistic",1000,1996
81,3,13.6666666666667,0.333333333333333,0.250187828700225,0.000510706505988281,2,1,"doublewell",1000,1996
82,11,6.81818181818182,0,0.279910339030541,0.00957898394734964,2,1,"SIS",1000,1996
83,3,10.3333333333333,0.666666666666667,0.234507042253521,2.84812577324603e-05,2,1,"genereg",1000,1996
83,3,10.3333333333333,0.666666666666667,0.234507042253521,2.84812577324603e-05,2,1,"mutualistic",1000,1996
84,8,4.375,0.0357142857142857,0.242181818181818,0.00241317549570309,2,1,"genereg",1000,1996
84,8,4.375,0.0357142857142857,0.242181818181818,0.00241317549570309,2,1,"SIS",1000,1996
85,4,25.75,0.333333333333333,0.284534320706351,0.000378651943852909,2,1,"SIS",1000,1996
86,10,10.5,0.111111111111111,0.272652838427948,0.00777168115522353,2,2,"genereg",1000,1996
87,8,16,0.0357142857142857,0.297409943435546,0.00952722551444826,2,1,"doublewell",1000,1996
87,8,16,0.0357142857142857,0.297409943435546,0.00952722551444826,2,2,"mutualistic",1000,1996
88,12,3.5,0.0454545454545455,0.250627195183141,0.00905044032967975,2,1,"doublewell",1000,1996
89,8,5.375,0,0.257275302601082,0.00538731490960839,2,1,"SIS",1000,1996
89,8,5.375,0,0.257275302601082,0.00538731490960839,2,4,"genereg",1000,1996
89,8,5.375,0,0.257275302601082,0.00538731490960839,2,4,"doublewell",1000,1996
90,6,9.33333333333333,0,0.264495631453535,0.00397657405330861,2,1,"mutualistic",1000,1996
90,6,9.33333333333333,0,0.264495631453535,0.00397657405330861,2,1,"genereg",1000,1996
91,7,4.71428571428571,0,0.254911967338607,0.00489689619559541,2,3,"mutualistic",1000,1996
91,7,4.71428571428571,0,0.254911967338607,0.00489689619559541,2,2,"SIS",1000,1996
91,7,4.71428571428571,0,0.254911967338607,0.00489689619559541,2,1,"genereg",1000,1996
92,9,9.22222222222222,0.0555555555555556,0.281964436917866,0.00876902561527249,2,1,"mutualistic",1000,1996
92,9,9.22222222222222,0.0555555555555556,0.281964436917866,0.00876902561527249,2,3,"genereg",1000,1996
